0,0.001243,0.046278,0.000000,0.026086,0.000000,0.000000,0.000000,0.005538,0.143315,0.000000,0.002673,0.000000,0.002047,0.007719,0.002545,0.147590,0.000000,0.000000,0.038949,0.052610,0.000000,0.004926,0.000000,0.059113,0.001079,0.000000,0.002022,0.002612,0.003332,0.000000,0.004395,0.008987,0.002406,0.002589,0.000000,0.000000,0.009060,0.001492,0.000000,0.130469,0.004506,0.000000,0.027740,0.001241,0.000000,0.121910,0.001976,0.118045,0.014451,0.001058
1,0.001786,0.001101,0.000000,0.035923,0.000000,0.000000,0.006401,0.260182,0.003358,0.000000,0.000000,0.035324,0.079612,0.000000,0.002813,0.003184,0.005626,0.009803,0.075607,0.001815,0.001313,0.000000,0.008406,0.000000,0.000000,0.001407,0.019087,0.079182,0.012758,0.000000,0.003663,0.011547,0.002278,0.001806,0.000000,0.081274,0.002870,0.044399,0.000000,0.002008,0.001872,0.015213,0.000000,0.094824,0.011210,0.003144,0.003259,0.002847,0.000000,0.073099
2,0.016248,0.000000,0.006135,0.001371,0.000000,0.008582,0.005677,0.133842,0.007589,0.000000,0.018373,0.000000,0.003079,0.000000,0.003273,0.106095,0.000000,0.000000,0.001157,0.038972,0.002988,0.000000,0.000000,0.000000,0.000000,0.000000,0.008710,0.093079,0.000000,0.000000,0.007238,0.001140,0.058408,0.002360,0.000000,0.001475,0.003541,0.000000,0.002840,0.002299,0.112638,0.000000,0.000000,0.079052,0.000000,0.162775,0.091753,0.004301,0.000000,0.015009
3,0.002058,0.000000,0.009625,0.002674,0.022806,0.000000,0.001157,0.135722,0.003442,0.018846,0.000000,0.051964,0.109818,0.000000,0.004388,0.005394,0.000000,0.000000,0.001710,0.097765,0.001491,0.000000,0.000000,0.000000,0.018953,0.001617,0.051994,0.056103,0.000000,0.000000,0.194069,0.018274,0.084809,0.001231,0.007393,0.000000,0.003259,0.008830,0.000000,0.002873,0.001976,0.000000,0.041872,0.002016,0.000000,0.003250,0.004306,0.002638,0.012358,0.013318
4,0.000000,0.034628,0.000000,0.034802,0.000000,0.000000,0.013888,0.018430,0.007983,0.000000,0.018079,0.003178,0.077587,0.000000,0.007621,0.006274,0.004366,0.003693,0.038661,0.002741,0.000000,0.000000,0.000000,0.002368,0.001419,0.062885,0.001014,0.002264,0.000000,0.017067,0.005452,0.000000,0.095588,0.102358,0.000000,0.004352,0.015695,0.008182,0.000000,0.008102,0.006800,0.000000,0.000000,0.058758,0.000000,0.163609,0.008652,0.114505,0.000000,0.049000
5,0.000000,0.034076,0.005958,0.047401,0.006158,0.000000,0.000000,0.112891,0.172634,0.000000,0.000000,0.000000,0.002391,0.000000,0.002775,0.002266,0.000000,0.000000,0.001631,0.000000,0.001756,0.000000,0.000000,0.027363,0.000000,0.000000,0.000000,0.060735,0.001775,0.000000,0.003713,0.000000,0.002121,0.072663,0.000000,0.000000,0.003100,0.000000,0.000000,0.002007,0.127738,0.000000,0.017662,0.002608,0.000000,0.153693,0.002775,0.130901,0.000000,0.001211
6,0.002753,0.019601,0.000000,0.075912,0.007309,0.000000,0.000000,0.008605,0.003158,0.000000,0.011120,0.000000,0.102179,0.000000,0.004672,0.119454,0.000000,0.000000,0.002126,0.001825,0.000000,0.000000,0.000000,0.001543,0.001104,0.001194,0.006034,0.025455,0.000000,0.000000,0.003810,0.007200,0.099291,0.079676,0.000000,0.019673,0.008022,0.007640,0.000000,0.008094,0.002865,0.006057,0.000000,0.001937,0.043125,0.007525,0.143384,0.154740,0.012918,0.000000
7,0.001914,0.000000,0.013649,0.002036,0.052950,0.000000,0.003134,0.003650,0.002739,0.001574,0.001208,0.002291,0.115605,0.000000,0.164915,0.002361,0.001862,0.000000,0.001990,0.002737,0.001045,0.000000,0.009873,0.001357,0.024259,0.000000,0.000000,0.001720,0.002063,0.017144,0.002248,0.006935,0.002080,0.138157,0.025617,0.028293,0.004173,0.000000,0.000000,0.004163,0.001922,0.024587,0.000000,0.105375,0.001035,0.004081,0.192292,0.002244,0.024721,0.000000
8,0.096455,0.000000,0.008053,0.001132,0.001322,0.000000,0.000000,0.120662,0.002881,0.000000,0.051841,0.000000,0.002132,0.000000,0.002511,0.003447,0.004235,0.005938,0.001829,0.000000,0.062112,0.000000,0.000000,0.000000,0.005654,0.000000,0.000000,0.001848,0.000000,0.022295,0.002882,0.000000,0.090008,0.081166,0.000000,0.022868,0.121656,0.000000,0.010440,0.093700,0.002423,0.024094,0.000000,0.099001,0.000000,0.002802,0.049214,0.003433,0.000000,0.001967
9,0.090779,0.000000,0.004458,0.001169,0.000000,0.000000,0.000000,0.002110,0.002043,0.000000,0.000000,0.003338,0.093828,0.000000,0.073856,0.113232,0.000000,0.000000,0.130927,0.002407,0.000000,0.000000,0.000000,0.001447,0.000000,0.001152,0.000000,0.001806,0.001368,0.000000,0.130721,0.025742,0.002706,0.041336,0.000000,0.000000,0.005001,0.000000,0.002540,0.125337,0.002649,0.000000,0.000000,0.051443,0.000000,0.004479,0.000000,0.083004,0.000000,0.001126
10,0.020471,0.014589,0.000000,0.001771,0.000000,0.001208,0.020387,0.005739,0.006327,0.000000,0.000000,0.000000,0.091348,0.000000,0.005526,0.094215,0.000000,0.000000,0.004809,0.076570,0.007737,0.001330,0.000000,0.065470,0.000000,0.000000,0.023416,0.008517,0.007192,0.000000,0.008617,0.000000,0.045866,0.001554,0.003230,0.060637,0.008390,0.000000,0.000000,0.005188,0.140271,0.000000,0.001162,0.002048,0.074500,0.161495,0.003435,0.003715,0.002678,0.020593
11,0.001266,0.010807,0.000000,0.001233,0.020549,0.002732,0.000000,0.003487,0.182832,0.000000,0.000000,0.000000,0.002319,0.000000,0.001916,0.102601,0.001774,0.000000,0.002346,0.039135,0.000000,0.000000,0.000000,0.006995,0.000000,0.000000,0.010590,0.123308,0.000000,0.000000,0.004842,0.000000,0.001736,0.001993,0.002568,0.000000,0.004337,0.000000,0.000000,0.106169,0.135202,0.000000,0.000000,0.001214,0.048579,0.102913,0.059417,0.003197,0.000000,0.013945
12,0.020849,0.018942,0.000000,0.001102,0.023571,0.041403,0.000000,0.001781,0.004319,0.000000,0.039239,0.000000,0.002249,0.000000,0.062205,0.001880,0.000000,0.000000,0.002052,0.002036,0.015834,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.096746,0.000000,0.000000,0.003777,0.000000,0.001606,0.080759,0.000000,0.004406,0.134579,0.019920,0.000000,0.096772,0.146215,0.000000,0.007499,0.002480,0.002385,0.131762,0.029516,0.002822,0.000000,0.001296
