0,0.000000,0.058685,0.000000,0.045159,0.000000,0.001189,0.000000,0.000000,0.111627,0.000000,0.013106,0.000000,0.000000,0.018709,0.000000,0.129080,0.000000,0.000000,0.020990,0.057368,0.000000,0.012224,0.000000,0.085991,0.000000,0.000000,0.005854,0.000000,0.008640,0.000000,0.000000,0.025241,0.000000,0.000000,0.000000,0.000000,0.000000,0.006446,0.000000,0.102327,0.000000,0.000000,0.042304,0.000000,0.000000,0.105948,0.000000,0.113078,0.036035,0.000000
1,0.000000,0.000000,0.000000,0.040608,0.000000,0.000000,0.009035,0.212645,0.000000,0.000000,0.000000,0.047950,0.079838,0.000000,0.000000,0.000000,0.011498,0.020381,0.067634,0.000000,0.000000,0.000752,0.018126,0.000000,0.000000,0.000000,0.028373,0.070514,0.023115,0.000000,0.000000,0.020256,0.000000,0.000000,0.000000,0.093437,0.000000,0.062651,0.000000,0.000000,0.000000,0.028532,0.000000,0.083167,0.018617,0.000000,0.000000,0.000000,0.000000,0.062870
2,0.029838,0.000000,0.018632,0.000000,0.000000,0.026137,0.020518,0.115241,0.000000,0.000000,0.035930,0.000000,0.000000,0.000000,0.000000,0.090838,0.000000,0.000000,0.000000,0.047532,0.008578,0.000000,0.007742,0.000000,0.000000,0.000000,0.019366,0.087491,0.000000,0.000000,0.000000,0.007479,0.051273,0.000000,0.000000,0.000000,0.000000,0.000000,0.010498,0.000000,0.109247,0.000000,0.000000,0.076943,0.000000,0.129114,0.087033,0.000000,0.000000,0.020570
3,0.000000,0.000000,0.023664,0.000000,0.041831,0.000000,0.000000,0.118700,0.000000,0.031874,0.000000,0.070419,0.099758,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.099482,0.000000,0.001871,0.000000,0.000000,0.035575,0.000000,0.066441,0.045762,0.000863,0.000000,0.149330,0.027690,0.066821,0.000000,0.022672,0.000000,0.000000,0.015183,0.000000,0.000000,0.000000,0.000000,0.043444,0.000000,0.000000,0.000000,0.000000,0.000000,0.014477,0.024143
4,0.000000,0.056417,0.000000,0.046432,0.000000,0.000000,0.042737,0.000000,0.000000,0.004183,0.048209,0.013763,0.068491,0.000000,0.000000,0.000000,0.021839,0.028988,0.031266,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.088170,0.000000,0.000000,0.000000,0.051445,0.000000,0.000000,0.099350,0.085744,0.000000,0.009648,0.000000,0.023053,0.000000,0.000000,0.000000,0.000000,0.000000,0.023191,0.000000,0.101028,0.000000,0.083266,0.000000,0.072780
5,0.000000,0.054702,0.018801,0.054527,0.016153,0.000000,0.000000,0.091654,0.146408,0.000000,0.000000,0.001532,0.000000,0.000000,0.000000,0.000000,0.000000,0.002415,0.000000,0.000000,0.004405,0.000973,0.001234,0.040446,0.000000,0.000000,0.000000,0.061690,0.007161,0.000000,0.000000,0.000000,0.000000,0.072414,0.001502,0.000000,0.000000,0.000000,0.000000,0.000000,0.119855,0.000000,0.031706,0.000000,0.000000,0.150663,0.000000,0.121760,0.000000,0.000000
6,0.000000,0.033833,0.002186,0.050608,0.014148,0.000000,0.000000,0.000000,0.000000,0.000000,0.023756,0.000000,0.107217,0.000000,0.000000,0.102995,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.013866,0.027047,0.000000,0.000000,0.000000,0.020292,0.103649,0.073677,0.000079,0.036977,0.000000,0.020293,0.000000,0.000000,0.000000,0.013989,0.000000,0.000000,0.054054,0.000000,0.117464,0.154481,0.029391,0.000000
7,0.000000,0.000000,0.023105,0.000000,0.062501,0.000000,0.006192,0.000000,0.000000,0.003841,0.000000,0.004332,0.112699,0.000000,0.135112,0.000000,0.004363,0.000000,0.000000,0.000000,0.000000,0.000000,0.021992,0.000000,0.040924,0.000000,0.000000,0.000000,0.003973,0.020663,0.000000,0.013411,0.000000,0.139356,0.045509,0.024356,0.000000,0.000000,0.000000,0.000000,0.000000,0.034205,0.000000,0.095693,0.000000,0.000000,0.171310,0.000000,0.036465,0.000000
8,0.097910,0.000000,0.020021,0.000000,0.002460,0.000000,0.000000,0.096356,0.000000,0.000000,0.070974,0.000000,0.000000,0.000000,0.000000,0.000000,0.015330,0.018308,0.000000,0.000000,0.071827,0.001876,0.000000,0.000000,0.009205,0.000000,0.000000,0.000000,0.000000,0.041007,0.000000,0.000000,0.075461,0.072977,0.000000,0.034537,0.100558,0.000000,0.022377,0.074667,0.000000,0.036159,0.000000,0.091300,0.000000,0.000000,0.046689,0.000000,0.000000,0.000000
9,0.093562,0.000000,0.012932,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.004609,0.000000,0.006855,0.107193,0.000000,0.080275,0.075908,0.001423,0.003193,0.101572,0.000000,0.000000,0.000000,0.000000,0.000000,0.001744,0.000000,0.000000,0.000000,0.006160,0.000000,0.112723,0.050800,0.000000,0.057620,0.003898,0.000000,0.000000,0.000000,0.007235,0.126818,0.000000,0.000000,0.000000,0.059455,0.000000,0.000000,0.000000,0.086024,0.000000,0.000000
10,0.028987,0.036766,0.000000,0.000000,0.000000,0.000000,0.048661,0.000000,0.000000,0.000000,0.000000,0.000000,0.073692,0.000000,0.000000,0.071550,0.000000,0.000000,0.003442,0.083719,0.021208,0.008917,0.000000,0.098700,0.000000,0.000000,0.032859,0.000000,0.028099,0.000000,0.000000,0.000000,0.020110,0.000000,0.021503,0.078597,0.000000,0.000000,0.000000,0.000000,0.119314,0.000000,0.000000,0.000000,0.081970,0.105391,0.000000,0.000000,0.006024,0.030490
11,0.000000,0.018178,0.000000,0.000000,0.033067,0.008914,0.000000,0.000000,0.167540,0.000000,0.000000,0.003505,0.000000,0.000000,0.000000,0.102979,0.006558,0.000000,0.000000,0.047872,0.000000,0.000000,0.001710,0.014324,0.000000,0.000000,0.020133,0.116049,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.009769,0.000000,0.000000,0.000025,0.000000,0.082121,0.122809,0.000000,0.000000,0.000000,0.063065,0.090274,0.074510,0.000000,0.000000,0.016598
12,0.023667,0.030058,0.000000,0.000000,0.033633,0.056147,0.000000,0.000000,0.000000,0.000000,0.042460,0.001401,0.000000,0.000000,0.058154,0.000000,0.002144,0.000000,0.000000,0.000000,0.029591,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.077113,0.000000,0.000000,0.000000,0.000000,0.000000,0.083554,0.000000,0.007483,0.106601,0.035607,0.000000,0.108599,0.131345,0.000000,0.011683,0.000000,0.004099,0.123116,0.033547,0.000000,0.000000,0.000000
13,0.000000,0.000000,0.004117,0.061016,0.042300,0.020288,0.000000,0.000000,0.127328,0.000000,0.009747,0.082083,0.000000,0.019938,0.159426,0.096567,0.010303,0.000000,0.000000,0.047656,0.000000,0.002391,0.000000,0.020306,0.000000,0.000000,0.086792,0.104074,0.026847,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.018818,0.000000,0.000000,0.000000,0.016500,0.000000,0.043502,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
14,0.065431,0.000000,0.000000,0.000000,0.007328,0.033511,0.023522,0.000000,0.000000,0.006338,0.016069,0.006109,0.000000,0.001669,0.145655,0.071703,0.000000,0.000000,0.000000,0.000000,0.051956,0.000000,0.000000,0.000000,0.000000,0.000000,0.057927,0.119799,0.009926,0.000000,0.140686,0.000000,0.048387,0.000000,0.000000,0.000000,0.108954,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.046663,0.000000,0.000000,0.009669,0.028698
15,0.032084,0.000000,0.000000,0.000000,0.011494,0.000000,0.000000,0.113988,0.116798,0.000000,0.037060,0.024343,0.082788,0.000000,0.076930,0.000000,0.000000,0.000000,0.013391,0.004547,0.000000,0.000000,0.000000,0.053432,0.000000,0.028613,0.004349,0.000000,0.000000,0.010200,0.000000,0.000000,0.108957,0.083036,0.003892,0.005891,0.000000,0.000000,0.000000,0.149480,0.000000,0.000000,0.038728,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
16,0.111695,0.025102,0.010095,0.000000,0.000000,0.061298,0.000000,0.073587,0.000000,0.019357,0.000000,0.051574,0.000000,0.000000,0.141326,0.000000,0.000000,0.000000,0.000000,0.062090,0.000000,0.000000,0.030738,0.000000,0.000000,0.000000,0.000000,0.089519,0.016200,0.010056,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.107376,0.080772,0.001714,0.000000,0.000000,0.000000,0.000000,0.000000,0.010158,0.000000,0.033928,0.000000,0.027964,0.035451
17,0.000000,0.000000,0.000000,0.000000,0.000000,0.009529,0.000000,0.155699,0.138234,0.000000,0.000000,0.020999,0.000000,0.000000,0.000000,0.000000,0.000890,0.014526,0.000000,0.000000,0.054841,0.000000,0.009937,0.056582,0.015640,0.000000,0.021697,0.000000,0.026993,0.000000,0.000000,0.000000,0.092540,0.000000,0.000000,0.043234,0.000000,0.017123,0.000000,0.096714,0.000000,0.000000,0.031606,0.000000,0.000000,0.076007,0.000000,0.111180,0.006028,0.000000
18,0.000000,0.073835,0.000000,0.000000,0.000000,0.000000,0.009365,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.030917,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.029562,0.013161,0.022244,0.075790,0.000000,0.039615,0.042357,0.000000,0.040785,0.050459,0.000000,0.000000,0.000000,0.000000,0.011057,0.000000,0.000000,0.033252,0.026320,0.000000,0.000000,0.031908,0.040313,0.080128,0.000000,0.000000,0.191203,0.084541,0.000000,0.073187
19,0.063157,0.000000,0.008818,0.012295,0.000000,0.008870,0.000000,0.000000,0.000000,0.008745,0.000000,0.000000,0.000000,0.027157,0.000000,0.177739,0.002282,0.000000,0.116803,0.000000,0.000000,0.000000,0.009656,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.019063,0.140954,0.000000,0.000000,0.000000,0.000000,0.001767,0.000000,0.000000,0.044567,0.100550,0.000000,0.014183,0.051632,0.000000,0.000000,0.081000,0.000000,0.090915,0.019846,0.000000
20,0.021027,0.000000,0.000000,0.046053,0.041495,0.012126,0.000000,0.088198,0.000000,0.000000,0.000000,0.002006,0.096686,0.000000,0.142471,0.000000,0.000000,0.004437,0.050319,0.000000,0.000000,0.000000,0.000000,0.000000,0.004308,0.007120,0.000000,0.000000,0.000000,0.007608,0.000000,0.008249,0.000000,0.000000,0.000000,0.012331,0.149881,0.000000,0.002526,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.171457,0.000000,0.093874,0.000000,0.037828
21,0.000000,0.039516,0.000000,0.082644,0.000000,0.000000,0.000000,0.000000,0.133863,0.000000,0.009047,0.000000,0.000000,0.000000,0.062043,0.000000,0.000000,0.003689,0.000000,0.000000,0.000000,0.001419,0.005179,0.000000,0.045647,0.000130,0.021774,0.032872,0.000000,0.000000,0.108357,0.000000,0.000000,0.000000,0.000000,0.000000,0.127107,0.000000,0.000000,0.058577,0.084683,0.027616,0.000000,0.000000,0.000000,0.000000,0.063471,0.076079,0.016286,0.000000
22,0.000000,0.008689,0.015299,0.070404,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.008699,0.000000,0.068624,0.000000,0.000000,0.000000,0.000000,0.000000,0.067985,0.105279,0.034514,0.000000,0.000000,0.000000,0.001129,0.000000,0.000000,0.000000,0.010021,0.000000,0.123285,0.068399,0.078226,0.000000,0.000000,0.000000,0.000000,0.000000,0.005590,0.000000,0.045891,0.000000,0.018228,0.092449,0.080793,0.000000,0.000000,0.075452,0.000000,0.021044
23,0.000000,0.000000,0.008005,0.000000,0.000000,0.000124,0.000000,0.000000,0.000000,0.003154,0.000000,0.000000,0.000000,0.000694,0.121485,0.136433,0.000034,0.000018,0.104215,0.000000,0.000000,0.000000,0.000000,0.000000,0.002095,0.000000,0.006132,0.000000,0.015742,0.000000,0.124709,0.000000,0.099039,0.000000,0.000000,0.000000,0.000000,0.002329,0.000000,0.000000,0.000000,0.000000,0.005785,0.059508,0.000000,0.124401,0.140340,0.045756,0.000000,0.000000
24,0.103905,0.000000,0.004753,0.000000,0.012527,0.000000,0.000000,0.000000,0.000000,0.002305,0.000000,0.015412,0.000000,0.000000,0.114983,0.145342,0.001316,0.000000,0.000000,0.000000,0.000000,0.000000,0.005987,0.053687,0.015310,0.008234,0.000000,0.000000,0.000000,0.000000,0.000000,0.001424,0.133419,0.000000,0.000000,0.019549,0.175047,0.011498,0.000000,0.079998,0.000000,0.032231,0.000000,0.000000,0.000000,0.000000,0.063074,0.000000,0.000000,0.000000
25,0.000000,0.055124,0.005935,0.021544,0.000000,0.000000,0.028598,0.169045,0.170887,0.000000,0.000000,0.000000,0.000000,0.000000,0.028226,0.000000,0.000000,0.008281,0.141369,0.000000,0.000000,0.002544,0.001142,0.000000,0.000000,0.020934,0.002442,0.066444,0.000000,0.003992,0.000000,0.000000,0.000000,0.000000,0.000000,0.003217,0.000000,0.006073,0.030255,0.092257,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.141690,0.000000,0.000000
26,0.000000,0.064320,0.000000,0.085251,0.009855,0.000000,0.000000,0.064846,0.169217,0.000000,0.000000,0.061385,0.000000,0.020936,0.000000,0.000000,0.000000,0.024928,0.024489,0.025928,0.000000,0.000080,0.009165,0.083420,0.000000,0.000000,0.000000,0.000000,0.017770,0.000000,0.143223,0.000000,0.107335,0.000000,0.004933,0.005502,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065202,0.000000,0.012216
27,0.000000,0.000000,0.000000,0.031597,0.000000,0.010397,0.000000,0.000000,0.154054,0.000000,0.000000,0.006246,0.000000,0.000000,0.151061,0.000000,0.000000,0.011996,0.124240,0.000000,0.000000,0.000000,0.000000,0.032957,0.009445,0.027126,0.000000,0.096138,0.003703,0.000000,0.094481,0.000000,0.000000,0.082656,0.000992,0.000000,0.000000,0.009896,0.008519,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.082498,0.000000,0.056355,0.005641,0.000000
28,0.000000,0.000000,0.021582,0.000000,0.000000,0.020366,0.032811,0.050681,0.000000,0.009281,0.000000,0.000000,0.000000,0.007269,0.000000,0.000000,0.014988,0.000000,0.000000,0.000000,0.060600,0.000000,0.000000,0.000000,0.000000,0.028015,0.000000,0.000000,0.000000,0.000000,0.173531,0.026128,0.140954,0.000000,0.000000,0.004637,0.136764,0.000000,0.001599,0.046805,0.000000,0.000000,0.036814,0.000000,0.000000,0.063912,0.000000,0.081160,0.000000,0.042102
29,0.050496,0.000000,0.017498,0.000000,0.000000,0.000000,0.000000,0.000000,0.119200,0.014085,0.012128,0.000000,0.000000,0.000000,0.079691,0.000000,0.000000,0.004861,0.042467,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065707,0.101801,0.000000,0.000000,0.108441,0.009761,0.046751,0.040859,0.000000,0.000000,0.000000,0.013974,0.000000,0.000000,0.118178,0.000000,0.000000,0.000000,0.000000,0.079218,0.032834,0.005689,0.000000,0.036359
30,0.000000,0.000000,0.020626,0.012115,0.000000,0.000000,0.011393,0.090863,0.137248,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.100396,0.012693,0.019466,0.077381,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.008134,0.044123,0.000000,0.021793,0.000000,0.000000,0.081292,0.000000,0.000000,0.023283,0.125522,0.000000,0.000000,0.032798,0.000000,0.000000,0.000000,0.023082,0.000000,0.000000,0.085687,0.000000,0.009621,0.062484
31,0.000000,0.000000,0.000000,0.000000,0.015647,0.000000,0.000000,0.000000,0.096611,0.000000,0.000000,0.000000,0.093081,0.000000,0.000000,0.103309,0.000842,0.000000,0.075025,0.070234,0.008772,0.000000,0.005041,0.101710,0.005389,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.024579,0.062840,0.000340,0.059781,0.000000,0.000000,0.000000,0.000000,0.066600,0.011351,0.000000,0.000000,0.088609,0.000000,0.000000,0.103191,0.000000,0.007049
32,0.061590,0.000000,0.000000,0.026612,0.000000,0.000000,0.011147,0.051205,0.072827,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.003374,0.000000,0.093652,0.000000,0.000000,0.000000,0.007972,0.000000,0.022343,0.000000,0.035670,0.078424,0.003144,0.008673,0.118679,0.000000,0.070460,0.000000,0.000000,0.000000,0.111170,0.000000,0.000000,0.000000,0.000000,0.000000,0.029159,0.079483,0.000000,0.053540,0.000000,0.060876,0.000000,0.000000
33,0.120579,0.000000,0.000000,0.033358,0.031914,0.000000,0.000000,0.000000,0.000000,0.017767,0.000000,0.004198,0.000000,0.000000,0.000000,0.000000,0.000000,0.001731,0.000000,0.000000,0.000000,0.000135,0.000000,0.000000,0.000000,0.019149,0.000000,0.000000,0.010588,0.000000,0.198305,0.047951,0.000000,0.000000,0.001184,0.000000,0.178667,0.032050,0.005257,0.000000,0.000000,0.059238,0.065249,0.000000,0.031114,0.066150,0.000000,0.000000,0.000000,0.075416
34,0.092419,0.000000,0.016822,0.090240,0.031905,0.051910,0.024665,0.000000,0.000000,0.000000,0.000000,0.000000,0.126059,0.000000,0.082342,0.000000,0.002080,0.000000,0.000000,0.011651,0.019512,0.007309,0.013161,0.068068,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.091722,0.018394,0.000000,0.000000,0.000000,0.003495,0.122210,0.000000,0.037141,0.000000,0.088896,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
35,0.057828,0.032983,0.000000,0.000000,0.018941,0.000000,0.016951,0.000000,0.000000,0.000000,0.000000,0.005870,0.118824,0.000000,0.000000,0.000000,0.008271,0.010230,0.063180,0.090851,0.000000,0.000000,0.011924,0.096173,0.000000,0.070944,0.000000,0.030708,0.000000,0.026801,0.000000,0.000000,0.000000,0.090475,0.000000,0.000000,0.000000,0.000000,0.016190,0.000000,0.062298,0.000000,0.000000,0.082967,0.000000,0.000000,0.087588,0.000000,0.000000,0.000000
36,0.070453,0.000000,0.026719,0.000000,0.000000,0.012450,0.000000,0.000000,0.000000,0.000000,0.028754,0.000000,0.127979,0.028310,0.059174,0.090511,0.000000,0.000000,0.000000,0.045135,0.000000,0.000000,0.018713,0.000000,0.012501,0.000000,0.000000,0.057888,0.000000,0.018131,0.000000,0.000000,0.034506,0.000000,0.000000,0.000000,0.000000,0.000000,0.005218,0.130206,0.067442,0.000000,0.031862,0.000000,0.016676,0.000000,0.000000,0.117375,0.000000,0.000000
37,0.000000,0.000000,0.000000,0.057651,0.000000,0.003658,0.000000,0.022433,0.104085,0.000000,0.000000,0.000000,0.068467,0.000000,0.114815,0.018539,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.076572,0.000000,0.021435,0.000000,0.000000,0.000000,0.009693,0.105399,0.000000,0.099701,0.023315,0.000000,0.016898,0.000000,0.000000,0.000333,0.000000,0.045333,0.000000,0.020598,0.000000,0.041547,0.000000,0.118309,0.031218,0.000000,0.000000
